filename,width,height,class,xmin,ymin,xmax,ymax
name.20ffae8f-99fc-11eb-add2-dca2663dabe4.jpg,640,480,name,122,305,377,480
why.13c6b9e0-9a24-11eb-be56-dca2663dabe4.jpg,640,480,why,316,29,476,235
stop.030f1f4d-955b-11eb-83fc-dca2663dabe4.jpg,640,480,stop,117,194,366,429
no.274e2df6-9701-11eb-8ff1-dca2663dabe4.jpg,640,480,no,152,165,446,480
i.43c77f92-9492-11eb-abcc-dca2663dabe4.jpg,640,480,i,204,274,425,459
before.dfd6e1d2-93d5-11eb-b726-dca2663dabe4.jpg,640,480,before,242,256,423,480
like.ae3ebddc-99e6-11eb-8838-dca2663dabe4.jpg,640,480,like,272,171,457,369
excuse.3c567583-93df-11eb-99a2-dca2663dabe4.jpg,640,480,excuse,276,147,476,375
walk.afafc2e6-9a23-11eb-af5d-dca2663dabe4.jpg,640,480,walk,146,202,505,423
stop.09c3d3d6-955b-11eb-96e0-dca2663dabe4.jpg,640,480,stop,282,189,548,440
like.a51ca5f6-99e6-11eb-9e25-dca2663dabe4.jpg,640,480,like,188,213,370,428
love.3daa29b0-94aa-11eb-a284-dca2663dabe4.jpg,640,480,love,183,145,427,362
big.24aa15a9-9a25-11eb-93b6-dca2663dabe4.jpg,640,480,big,152,146,568,372
before.f1c65919-93d5-11eb-913c-dca2663dabe4.jpg,640,480,before,112,272,438,480
yes.586bd391-955d-11eb-9a72-dca2663dabe4.jpg,640,480,yes,116,145,286,304
before.f9ce8019-93d5-11eb-80c7-dca2663dabe4.jpg,640,480,before,235,282,440,480
love.427fd236-94aa-11eb-af45-dca2663dabe4.jpg,640,480,love,206,149,442,383
when.4c5f1bb7-95bf-11eb-8d9d-dca2663dabe4.jpg,640,480,when,215,250,472,439
love.36a3825f-94aa-11eb-98c8-dca2663dabe4.jpg,640,480,love,167,164,433,415
big.0c0808ba-9a25-11eb-81b9-dca2663dabe4.jpg,640,480,big,92,135,547,359
sleep.a86e9d11-9a34-11eb-95d7-dca2663dabe4.jpg,640,480,sleep,189,129,379,383
horse.6d02a8e4-9447-11eb-b11e-dca2663dabe4.jpg,640,480,horse,168,140,260,258
friend.1af76d6e-99e7-11eb-8de7-dca2663dabe4.jpg,640,480,friend,108,243,375,408
will.dfc3ea34-93bc-11eb-88df-dca2663dabe4.jpg,640,480,will,320,219,514,456
hot.c9d8aaca-9531-11eb-86fb-dca2663dabe4.jpg,640,480,hot,362,250,516,386
yes.44e543d7-955d-11eb-981c-dca2663dabe4.jpg,640,480,yes,283,85,569,288
dislike.132c581b-99fb-11eb-9940-dca2663dabe4.jpg,640,480,dislike,117,138,332,433
sleep.a0483273-9a34-11eb-8512-dca2663dabe4.jpg,640,480,sleep,163,137,384,378
excuse.440afb30-93df-11eb-aadf-dca2663dabe4.jpg,640,480,excuse,152,125,476,344
cat.08c3918e-9447-11eb-9682-dca2663dabe4.jpg,640,480,cat,285,93,371,266
you.29c49d46-94a7-11eb-9ee2-dca2663dabe4.jpg,640,480,you,334,228,498,409
horse.687fa7e2-9447-11eb-8c73-dca2663dabe4.jpg,640,480,horse,188,132,291,265
thank you.779d22ca-9a25-11eb-ae13-dca2663dabe4.jpg,640,480,thank you,165,63,331,267
please.cf95199c-9a25-11eb-9320-dca2663dabe4.jpg,640,480,please,223,149,447,359
bye.9fc4b53e-948e-11eb-8f8d-dca2663dabe4.jpg,640,480,bye,346,148,531,403
mom.7f384135-93b5-11eb-8a9f-dca2663dabe4.jpg,640,480,mom,163,121,402,427
dislike.f813c65e-99fa-11eb-93fa-dca2663dabe4.jpg,640,480,dislike,228,168,415,419
when.4bbd17af-95bf-11eb-a210-dca2663dabe4.jpg,640,480,when,215,248,481,448
day.132ed33b-93bb-11eb-beec-dca2663dabe4.jpg,640,480,day,16,298,478,476
house.dcd86217-99e5-11eb-85b4-dca2663dabe4.jpg,640,480,house,252,286,552,459
love.3d05e823-94aa-11eb-98b3-dca2663dabe4.jpg,640,480,love,163,148,425,375
yes.53a26e30-955d-11eb-9c05-dca2663dabe4.jpg,640,480,yes,179,128,452,306
bye.957eb490-948e-11eb-b79e-dca2663dabe4.jpg,640,480,bye,183,136,323,427
cold.6d0be8c4-93da-11eb-bab9-dca2663dabe4.jpg,640,480,cold,192,177,311,376
name.15e5b4a0-99fc-11eb-b05c-dca2663dabe4.jpg,640,480,name,153,254,438,440
you.2cfb76a9-94a7-11eb-837b-dca2663dabe4.jpg,640,480,you,189,247,373,417
friend.00ac1070-99e7-11eb-892a-dca2663dabe4.jpg,640,480,friend,163,188,469,340
with.70c24dfe-99fb-11eb-a234-dca2663dabe4.jpg,640,480,with,251,203,505,430
please.cff1d465-9a25-11eb-b55e-dca2663dabe4.jpg,640,480,please,221,158,441,365
please.d57abbf5-9a25-11eb-bb03-dca2663dabe4.jpg,640,480,please,204,167,430,354
yes.46d516cc-955d-11eb-9f17-dca2663dabe4.jpg,640,480,yes,409,112,614,314
excuse.2e4dd3d2-93df-11eb-bbb4-dca2663dabe4.jpg,640,480,excuse,173,158,469,367
night.911d4e6a-93bb-11eb-a207-dca2663dabe4.jpg,640,480,night,20,312,546,480
please.e7e96c8c-9a25-11eb-8766-dca2663dabe4.jpg,640,480,please,211,150,387,352
no.0d6c2da8-9701-11eb-a2c7-dca2663dabe4.jpg,640,480,no,333,132,575,409
horse.72c67a16-9447-11eb-89fa-dca2663dabe4.jpg,640,480,horse,337,111,441,256
where.6cbafb6e-9703-11eb-b719-dca2663dabe4.jpg,640,480,where,270,75,479,423
cold.7c1d3452-93da-11eb-bf10-dca2663dabe4.jpg,640,480,cold,191,208,353,407
thank you.7f6a9e28-9a25-11eb-9363-dca2663dabe4.jpg,640,480,thank you,242,65,381,278
sleep.a1c6ebb1-9a34-11eb-b72d-dca2663dabe4.jpg,640,480,sleep,283,149,539,380
stop.0edde7b3-955b-11eb-ade1-dca2663dabe4.jpg,640,480,stop,364,201,608,427
name.132bae9e-99fc-11eb-9db6-dca2663dabe4.jpg,640,480,name,217,236,456,414
with.7eaa8ebc-99fb-11eb-80ee-dca2663dabe4.jpg,640,480,with,187,261,449,480
dad.a18ea528-93af-11eb-a66b-dca2663dabe4.jpg,640,480,dad,215,112,361,289
why.0a5a52a3-9a24-11eb-b157-dca2663dabe4.jpg,640,480,why,308,27,487,209
hurt.815f979f-9552-11eb-8954-dca2663dabe4.jpg,640,480,hurt,148,234,510,375
more.4edbbb7b-94f4-11eb-99e8-dca2663dabe4.jpg,640,480,more,175,221,416,360
walk.b1f4010a-9a23-11eb-b677-dca2663dabe4.jpg,640,480,walk,154,191,482,415
more.3fbc67c2-94f4-11eb-899e-dca2663dabe4.jpg,640,480,more,228,259,471,393
love.484a3a25-94aa-11eb-a925-dca2663dabe4.jpg,640,480,love,208,147,439,387
wash.f5ded2dd-9551-11eb-961b-dca2663dabe4.jpg,640,480,wash,282,283,397,419
will.d0d3788f-93bc-11eb-91d3-dca2663dabe4.jpg,640,480,will,49,294,207,467
bye.90dc273e-948e-11eb-9293-dca2663dabe4.jpg,640,480,bye,41,153,297,455
school.92799e3e-93b7-11eb-89cb-dca2663dabe4.jpg,640,480,school,45,274,348,424
cat.0b5411c7-9447-11eb-ba94-dca2663dabe4.jpg,640,480,cat,246,96,372,240
make.561f1602-99e7-11eb-a6ee-dca2663dabe4.jpg,640,480,make,261,209,464,430
wash.f6d6277e-9551-11eb-b5e1-dca2663dabe4.jpg,640,480,wash,295,281,399,423
name.10b00243-99fc-11eb-ae23-dca2663dabe4.jpg,640,480,name,201,225,542,466
no.0f379724-9701-11eb-bccf-dca2663dabe4.jpg,640,480,no,292,176,438,408
i.4789dd6c-9492-11eb-ac2f-dca2663dabe4.jpg,640,480,i,313,279,491,432
sleep.a17a7b79-9a34-11eb-9ac4-dca2663dabe4.jpg,640,480,sleep,231,154,494,390
will.cd1d4201-93bc-11eb-b0c9-dca2663dabe4.jpg,640,480,will,122,300,292,463
more.3f69cff4-94f4-11eb-af67-dca2663dabe4.jpg,640,480,more,220,263,464,403
yes.3fb8ec7f-955d-11eb-9410-dca2663dabe4.jpg,640,480,yes,199,193,436,369
horse.79224e9b-9447-11eb-aa8d-dca2663dabe4.jpg,640,480,horse,208,137,310,292
will.d574fa26-93bc-11eb-895d-dca2663dabe4.jpg,640,480,will,220,222,434,445
with.7aa39340-99fb-11eb-ac75-dca2663dabe4.jpg,640,480,with,146,183,424,437
cold.7f56252c-93da-11eb-893c-dca2663dabe4.jpg,640,480,cold,171,208,393,427
name.23c29239-99fc-11eb-86b8-dca2663dabe4.jpg,640,480,name,284,308,517,474
house.db53c2c2-99e5-11eb-b962-dca2663dabe4.jpg,640,480,house,217,296,526,469
more.57e26d4e-94f4-11eb-b072-dca2663dabe4.jpg,640,480,more,279,210,426,362
how.a6abada4-9a24-11eb-be87-dca2663dabe4.jpg,640,480,how,143,278,490,475
like.a266b184-99e6-11eb-908b-dca2663dabe4.jpg,640,480,like,170,208,339,397
love.4d60deb5-94aa-11eb-b302-dca2663dabe4.jpg,640,480,love,210,148,386,364
wash.dc125815-9551-11eb-9d09-dca2663dabe4.jpg,640,480,wash,218,260,385,460
house.da217467-99e5-11eb-997d-dca2663dabe4.jpg,640,480,house,156,304,475,458
friend.13fd1195-99e7-11eb-8105-dca2663dabe4.jpg,640,480,friend,207,236,463,416
before.eba65db2-93d5-11eb-ac57-dca2663dabe4.jpg,640,480,before,136,272,326,480
hurt.6db9e877-9552-11eb-a255-dca2663dabe4.jpg,640,480,hurt,91,187,523,348
make.6bc1c364-99e7-11eb-a50b-dca2663dabe4.jpg,640,480,make,297,184,472,396
hello.97182c08-93ab-11eb-b579-dca2663dabe4.jpg,640,480,hello,78,102,302,478
like.ad54621b-99e6-11eb-be9d-dca2663dabe4.jpg,640,480,like,282,180,452,377
cat.0fd4b566-9447-11eb-bdb2-dca2663dabe4.jpg,640,480,cat,156,86,260,268
what.3ace323a-948c-11eb-a59d-dca2663dabe4.jpg,640,480,what,117,178,633,371
dad.938d3322-93af-11eb-b04f-dca2663dabe4.jpg,640,480,dad,134,112,338,283
thank you.7a8d27ed-9a25-11eb-b61c-dca2663dabe4.jpg,640,480,thank you,175,69,295,282
house.cc7489ee-99e5-11eb-a72f-dca2663dabe4.jpg,640,480,house,114,210,499,393
love.48ef01e4-94aa-11eb-8664-dca2663dabe4.jpg,640,480,love,236,150,433,379
with.78c72100-99fb-11eb-91fd-dca2663dabe4.jpg,640,480,with,229,96,533,358
day.20e6671d-93bb-11eb-aceb-dca2663dabe4.jpg,640,480,day,64,275,486,445
love.51d14676-94aa-11eb-8ff6-dca2663dabe4.jpg,640,480,love,230,142,432,354
pay.6748d738-99fd-11eb-af24-dca2663dabe4.jpg,640,480,pay,81,250,379,440
you.3ffd85c1-94a7-11eb-9a56-dca2663dabe4.jpg,640,480,you,174,231,358,460
help.39ec0536-99e6-11eb-bcc4-dca2663dabe4.jpg,640,480,help,151,200,348,441
night.895c819b-93bb-11eb-8157-dca2663dabe4.jpg,640,480,night,2,315,450,480
thank you.7368ca9b-9a25-11eb-a3c7-dca2663dabe4.jpg,640,480,thank you,312,67,407,252
please.d7ba5dfe-9a25-11eb-9900-dca2663dabe4.jpg,640,480,please,204,171,411,349
will.d48a1ed7-93bc-11eb-874e-dca2663dabe4.jpg,640,480,will,196,222,365,447
help.364e44b2-99e6-11eb-978c-dca2663dabe4.jpg,640,480,help,228,246,413,462
hurt.6d681855-9552-11eb-b560-dca2663dabe4.jpg,640,480,hurt,74,188,501,336
when.33f0605d-95bf-11eb-89b2-dca2663dabe4.jpg,640,480,when,304,227,485,417
hurt.7e79a741-9552-11eb-b564-dca2663dabe4.jpg,640,480,hurt,138,192,505,324
please.d1930f1d-9a25-11eb-a012-dca2663dabe4.jpg,640,480,please,224,165,447,368
cat.10cf6f4f-9447-11eb-a27e-dca2663dabe4.jpg,640,480,cat,174,83,262,268
night.8c24c0c5-93bb-11eb-b092-dca2663dabe4.jpg,640,480,night,2,312,447,480
hurt.6fa5d343-9552-11eb-aa25-dca2663dabe4.jpg,640,480,hurt,84,191,507,352
day.070b1873-93bb-11eb-a6af-dca2663dabe4.jpg,640,480,day,42,318,492,480
cat.05dd47cf-9447-11eb-90cf-dca2663dabe4.jpg,640,480,cat,207,101,298,268
pay.6e09de3e-99fd-11eb-9b43-dca2663dabe4.jpg,640,480,pay,235,282,501,469
hello.9a3b164c-93ab-11eb-950e-dca2663dabe4.jpg,640,480,hello,8,87,218,429
before.dca138e9-93d5-11eb-9982-dca2663dabe4.jpg,640,480,before,232,261,480,480
house.ddbdf8a8-99e5-11eb-86a1-dca2663dabe4.jpg,640,480,house,314,284,550,454
like.a9b399fd-99e6-11eb-b756-dca2663dabe4.jpg,640,480,like,235,195,394,382
no.0fd2f2e6-9701-11eb-825f-dca2663dabe4.jpg,640,480,no,269,173,411,412
friend.1d11fb33-99e7-11eb-bf58-dca2663dabe4.jpg,640,480,friend,108,228,393,421
more.5213ab77-94f4-11eb-a7dc-dca2663dabe4.jpg,640,480,more,195,255,451,410
sleep.ad391b35-9a34-11eb-9a1a-dca2663dabe4.jpg,640,480,sleep,286,149,500,341
dislike.09fa185c-99fb-11eb-8b63-dca2663dabe4.jpg,640,480,dislike,81,140,223,315
hot.c8ebf53e-9531-11eb-921c-dca2663dabe4.jpg,640,480,hot,387,241,540,395
dad.9b5f5693-93af-11eb-8896-dca2663dabe4.jpg,640,480,dad,195,120,419,281
why.199b0e39-9a24-11eb-b5cb-dca2663dabe4.jpg,640,480,why,119,39,260,224
before.e6de3068-93d5-11eb-9c90-dca2663dabe4.jpg,640,480,before,167,261,433,480
why.1aeb56d7-9a24-11eb-a178-dca2663dabe4.jpg,640,480,why,143,33,290,202
walk.bc07ab96-9a23-11eb-b06c-dca2663dabe4.jpg,640,480,walk,152,223,495,430
school.9b74d630-93b7-11eb-bb8b-dca2663dabe4.jpg,640,480,school,299,318,575,452
hot.bfec0888-9531-11eb-af66-dca2663dabe4.jpg,640,480,hot,367,136,544,330
mom.80c8698c-93b5-11eb-aafb-dca2663dabe4.jpg,640,480,mom,108,112,307,422
hello.94496d93-93ab-11eb-a7cb-dca2663dabe4.jpg,640,480,hello,212,100,445,455
more.4a5c2233-94f4-11eb-a1e8-dca2663dabe4.jpg,640,480,more,224,262,478,391
you.2691c0e0-94a7-11eb-b8ea-dca2663dabe4.jpg,640,480,you,230,245,412,450
with.888db785-99fb-11eb-bdba-dca2663dabe4.jpg,640,480,with,128,249,353,448
like.aa9eef62-99e6-11eb-a54f-dca2663dabe4.jpg,640,480,like,237,191,389,383
horse.635c48f9-9447-11eb-843f-dca2663dabe4.jpg,640,480,horse,283,104,387,238
horse.6027ff66-9447-11eb-9a05-dca2663dabe4.jpg,640,480,horse,229,108,342,244
no.1da8c71d-9701-11eb-b441-dca2663dabe4.jpg,640,480,no,194,157,449,436
who.a5174e3a-9486-11eb-912f-dca2663dabe4.jpg,640,480,who,223,167,331,362
excuse.33c410b3-93df-11eb-bf9b-dca2663dabe4.jpg,640,480,excuse,90,162,304,382
big.0b6223d0-9a25-11eb-9d44-dca2663dabe4.jpg,640,480,big,85,140,534,359
help.34c4dd27-99e6-11eb-83b1-dca2663dabe4.jpg,640,480,help,245,241,396,449
excuse.417bb83e-93df-11eb-bd75-dca2663dabe4.jpg,640,480,excuse,275,128,567,345
day.0ca68adf-93bb-11eb-9a64-dca2663dabe4.jpg,640,480,day,6,299,366,457
i.4697c7c4-9492-11eb-9a79-dca2663dabe4.jpg,640,480,i,254,248,431,402
cat.f9a5431b-9446-11eb-b74f-dca2663dabe4.jpg,640,480,cat,278,16,407,203
horse.7aba1b2f-9447-11eb-ba77-dca2663dabe4.jpg,640,480,horse,230,129,321,286
friend.1314f859-99e7-11eb-aab1-dca2663dabe4.jpg,640,480,friend,151,235,438,431
sleep.a6059dff-9a34-11eb-8838-dca2663dabe4.jpg,640,480,sleep,202,149,435,383
mom.78b789d3-93b5-11eb-ae54-dca2663dabe4.jpg,640,480,mom,283,133,509,424
bye.917b1842-948e-11eb-a0c5-dca2663dabe4.jpg,640,480,bye,39,165,290,461
make.5fba4ce3-99e7-11eb-a522-dca2663dabe4.jpg,640,480,make,216,219,380,460
hello.59d38336-93ab-11eb-9d4e-dca2663dabe4.jpg,640,480,hello,141,108,414,476
like.af792580-99e6-11eb-8c1b-dca2663dabe4.jpg,640,480,like,225,148,391,338
bye.97a58d56-948e-11eb-a8b8-dca2663dabe4.jpg,640,480,bye,159,121,318,388
where.682f48b7-9703-11eb-b7ce-dca2663dabe4.jpg,640,480,where,327,58,545,417
hurt.723adc74-9552-11eb-9dd7-dca2663dabe4.jpg,640,480,hurt,246,195,443,316
night.98f09df1-93bb-11eb-a4f3-dca2663dabe4.jpg,640,480,night,16,300,453,480
cat.09b93e06-9447-11eb-b744-dca2663dabe4.jpg,640,480,cat,278,90,378,250
love.50ddbee4-94aa-11eb-9867-dca2663dabe4.jpg,640,480,love,209,157,432,378
like.aa526fc7-99e6-11eb-8222-dca2663dabe4.jpg,640,480,like,236,190,390,384
who.a790c180-9486-11eb-bbff-dca2663dabe4.jpg,640,480,who,243,175,373,364
make.6c0e9fb0-99e7-11eb-ae03-dca2663dabe4.jpg,640,480,make,288,179,466,389
will.ce0c8d9e-93bc-11eb-94dc-dca2663dabe4.jpg,640,480,will,114,296,291,458
horse.70ded7a8-9447-11eb-acd0-dca2663dabe4.jpg,640,480,horse,256,95,341,280
mom.6f67ce70-93b5-11eb-9718-dca2663dabe4.jpg,640,480,mom,109,173,294,424
yes.58bc4862-955d-11eb-9c63-dca2663dabe4.jpg,640,480,yes,97,129,290,298
hurt.77b6af4e-9552-11eb-9aad-dca2663dabe4.jpg,640,480,hurt,59,185,458,330
thank you.74b6f352-9a25-11eb-b5bd-dca2663dabe4.jpg,640,480,thank you,310,66,422,258
cat.0e39433b-9447-11eb-860b-dca2663dabe4.jpg,640,480,cat,194,104,294,257
hello.94e92165-93ab-11eb-ba10-dca2663dabe4.jpg,640,480,hello,189,106,416,464
hello.5b637403-93ab-11eb-9ffe-dca2663dabe4.jpg,640,480,hello,234,143,491,480
love.4c1d4f16-94aa-11eb-bd9e-dca2663dabe4.jpg,640,480,love,219,161,424,380
mom.70a87063-93b5-11eb-9e95-dca2663dabe4.jpg,640,480,mom,45,99,285,428
will.da711ba2-93bc-11eb-8f27-dca2663dabe4.jpg,640,480,will,305,242,508,423
i.44b9de12-9492-11eb-8c23-dca2663dabe4.jpg,640,480,i,200,263,401,437
i.4a0c1d18-9492-11eb-85ed-dca2663dabe4.jpg,640,480,i,277,296,460,455
excuse.331f73b9-93df-11eb-bc2d-dca2663dabe4.jpg,640,480,excuse,92,160,296,392
why.0d477906-9a24-11eb-9b5c-dca2663dabe4.jpg,640,480,why,295,28,486,233
mom.7a8f3157-93b5-11eb-bc3e-dca2663dabe4.jpg,640,480,mom,327,179,542,409
help.38b75829-99e6-11eb-b339-dca2663dabe4.jpg,640,480,help,206,195,423,440
you.23ff1b1d-94a7-11eb-b420-dca2663dabe4.jpg,640,480,you,244,271,430,451
stop.0e8b55fc-955b-11eb-b02b-dca2663dabe4.jpg,640,480,stop,367,208,597,410
thank you.7e1ecc25-9a25-11eb-ac17-dca2663dabe4.jpg,640,480,thank you,176,68,306,273
pay.588943e0-99fd-11eb-94f6-dca2663dabe4.jpg,640,480,pay,133,176,460,404
will.d3eb35c0-93bc-11eb-a49a-dca2663dabe4.jpg,640,480,will,195,220,326,463
no.0f83f7cf-9701-11eb-b801-dca2663dabe4.jpg,640,480,no,289,190,412,420
before.efd7db91-93d5-11eb-aa71-dca2663dabe4.jpg,640,480,before,100,265,395,480
cat.0d430f34-9447-11eb-a1b0-dca2663dabe4.jpg,640,480,cat,188,108,295,254
stop.05ee3064-955b-11eb-a2f7-dca2663dabe4.jpg,640,480,stop,229,209,511,439
cat.077a979e-9447-11eb-8fcb-dca2663dabe4.jpg,640,480,cat,265,91,347,267
big.15c6bbd2-9a25-11eb-86a2-dca2663dabe4.jpg,640,480,big,132,152,624,397
sleep.a2139975-9a34-11eb-a2f7-dca2663dabe4.jpg,640,480,sleep,302,140,570,369
you.282a2e3d-94a7-11eb-b4d6-dca2663dabe4.jpg,640,480,you,374,204,554,387
what.40c32786-948c-11eb-9893-dca2663dabe4.jpg,640,480,what,25,223,444,398
house.d2959561-99e5-11eb-81a1-dca2663dabe4.jpg,640,480,house,220,233,597,393
i.496d5575-9492-11eb-ab7e-dca2663dabe4.jpg,640,480,i,321,286,517,457
please.e01eaad7-9a25-11eb-aac9-dca2663dabe4.jpg,640,480,please,235,169,441,334
school.9fca6de0-93b7-11eb-ab2f-dca2663dabe4.jpg,640,480,school,26,332,373,451
who.b7a6d80f-9486-11eb-9d67-dca2663dabe4.jpg,640,480,who,316,200,458,374
make.66aa691c-99e7-11eb-a6ae-dca2663dabe4.jpg,640,480,make,230,190,459,421
hello.552203b4-93ab-11eb-90a4-dca2663dabe4.jpg,640,480,hello,72,77,322,478
night.95cc05d6-93bb-11eb-a1d2-dca2663dabe4.jpg,640,480,night,34,293,439,478
sleep.a9a0d388-9a34-11eb-a796-dca2663dabe4.jpg,640,480,sleep,207,145,420,366
dad.8f8d6656-93af-11eb-9d8b-dca2663dabe4.jpg,640,480,dad,141,96,345,269
why.1cdab40b-9a24-11eb-ad9e-dca2663dabe4.jpg,640,480,why,124,25,294,200
dislike.02eb7b90-99fb-11eb-9cb7-dca2663dabe4.jpg,640,480,dislike,326,152,509,389
yes.3f65a8e6-955d-11eb-ac50-dca2663dabe4.jpg,640,480,yes,184,181,453,381
what.33fda630-948c-11eb-8f0f-dca2663dabe4.jpg,640,480,what,46,258,541,450
mom.79a23250-93b5-11eb-8d83-dca2663dabe4.jpg,640,480,mom,294,110,542,413
thank you.6e8c0390-9a25-11eb-a961-dca2663dabe4.jpg,640,480,thank you,198,45,369,273
like.a60a661b-99e6-11eb-96e5-dca2663dabe4.jpg,640,480,like,193,203,346,412
how.bacd6832-9a24-11eb-8337-dca2663dabe4.jpg,640,480,how,97,259,472,453
i.48cebeee-9492-11eb-bac9-dca2663dabe4.jpg,640,480,i,320,273,539,423
horse.611d0402-9447-11eb-8c5e-dca2663dabe4.jpg,640,480,horse,242,111,367,247
what.3e3f19a9-948c-11eb-82db-dca2663dabe4.jpg,640,480,what,89,219,487,389
make.62c288fe-99e7-11eb-b412-dca2663dabe4.jpg,640,480,make,198,202,374,411
wash.de4f9c1d-9551-11eb-9988-dca2663dabe4.jpg,640,480,wash,217,252,351,412
cold.7e5d0088-93da-11eb-9c44-dca2663dabe4.jpg,640,480,cold,185,205,365,431
name.11a2ca72-99fc-11eb-b6e8-dca2663dabe4.jpg,640,480,name,201,214,481,408
wash.e3786268-9551-11eb-8fd5-dca2663dabe4.jpg,640,480,wash,292,271,391,395
hot.b96330fd-9531-11eb-9258-dca2663dabe4.jpg,640,480,hot,237,206,426,388
no.1c1da804-9701-11eb-a62e-dca2663dabe4.jpg,640,480,no,143,78,418,407
big.137ff3b7-9a25-11eb-a711-dca2663dabe4.jpg,640,480,big,155,203,587,415
how.a414ff7a-9a24-11eb-8c32-dca2663dabe4.jpg,640,480,how,138,293,471,478
night.8bd41b00-93bb-11eb-ab92-dca2663dabe4.jpg,640,480,night,2,307,464,480
hurt.71e87c31-9552-11eb-af83-dca2663dabe4.jpg,640,480,hurt,238,195,452,315
when.38bc63b2-95bf-11eb-8fdc-dca2663dabe4.jpg,640,480,when,218,220,414,435
pay.6c80330f-99fd-11eb-a269-dca2663dabe4.jpg,640,480,pay,295,256,539,457
bye.908d3f4e-948e-11eb-8216-dca2663dabe4.jpg,640,480,bye,44,149,293,444
when.41f85637-95bf-11eb-9036-dca2663dabe4.jpg,640,480,when,164,265,314,443
help.3bbd135b-99e6-11eb-8c24-dca2663dabe4.jpg,640,480,help,80,203,256,436
i.5b6f4cf6-9492-11eb-816d-dca2663dabe4.jpg,640,480,i,228,263,478,430
how.bbc6bde9-9a24-11eb-bc88-dca2663dabe4.jpg,640,480,how,127,223,435,419
mom.6e2907f0-93b5-11eb-becb-dca2663dabe4.jpg,640,480,mom,195,180,382,425
big.185f1cfb-9a25-11eb-8c11-dca2663dabe4.jpg,640,480,big,154,153,597,370
wash.e6ad3e15-9551-11eb-9ec2-dca2663dabe4.jpg,640,480,wash,308,259,426,399
school.9c144acd-93b7-11eb-a4d8-dca2663dabe4.jpg,640,480,school,266,322,549,459
dad.a0ed8c88-93af-11eb-8fc7-dca2663dabe4.jpg,640,480,dad,202,120,365,289
wash.e65b595d-9551-11eb-a3f5-dca2663dabe4.jpg,640,480,wash,309,259,416,394
why.090e812c-9a24-11eb-b1ee-dca2663dabe4.jpg,640,480,why,307,28,482,228
excuse.3b16a366-93df-11eb-9bc3-dca2663dabe4.jpg,640,480,excuse,258,137,497,365
love.49e16018-94aa-11eb-8f02-dca2663dabe4.jpg,640,480,love,250,148,442,364
name.0fc89ff4-99fc-11eb-8ad6-dca2663dabe4.jpg,640,480,name,298,193,602,384
pay.72a96a77-99fd-11eb-bc0b-dca2663dabe4.jpg,640,480,pay,136,207,460,406
big.20cd492f-9a25-11eb-8b56-dca2663dabe4.jpg,640,480,big,116,133,543,367
stop.00cd2f87-955b-11eb-9244-dca2663dabe4.jpg,640,480,stop,213,227,479,453
hot.c1c870f2-9531-11eb-b5b0-dca2663dabe4.jpg,640,480,hot,153,189,435,386
love.4421a81c-94aa-11eb-8894-dca2663dabe4.jpg,640,480,love,179,157,382,396
dad.93db53df-93af-11eb-aace-dca2663dabe4.jpg,640,480,dad,128,115,325,278
who.9da4f1ad-9486-11eb-843c-dca2663dabe4.jpg,640,480,who,244,233,385,400
i.56cef6fb-9492-11eb-bf6a-dca2663dabe4.jpg,640,480,i,230,286,440,466
dad.90c6f4fc-93af-11eb-a676-dca2663dabe4.jpg,640,480,dad,158,118,363,277
bye.912c6776-948e-11eb-8ec6-dca2663dabe4.jpg,640,480,bye,53,155,300,453
how.aa920e30-9a24-11eb-b021-dca2663dabe4.jpg,640,480,how,63,269,375,452
big.0dfa16e7-9a25-11eb-a702-dca2663dabe4.jpg,640,480,big,124,150,567,360
pay.6214d4b7-99fd-11eb-8b40-dca2663dabe4.jpg,640,480,pay,61,229,397,439
love.4db46abf-94aa-11eb-befb-dca2663dabe4.jpg,640,480,love,222,147,389,347
love.3ff03de6-94aa-11eb-967e-dca2663dabe4.jpg,640,480,love,245,143,412,374
i.4238d2a1-9492-11eb-b417-dca2663dabe4.jpg,640,480,i,212,277,448,449
dislike.0e47b501-99fb-11eb-891e-dca2663dabe4.jpg,640,480,dislike,359,122,577,394
please.e35f3d87-9a25-11eb-99fa-dca2663dabe4.jpg,640,480,please,194,161,413,336
thank you.72bfff8f-9a25-11eb-b5ff-dca2663dabe4.jpg,640,480,thank you,295,64,444,257
how.b10b82b7-9a24-11eb-948b-dca2663dabe4.jpg,640,480,how,207,270,539,461
dad.8b38f831-93af-11eb-b82a-dca2663dabe4.jpg,640,480,dad,165,78,285,324
you.2b603103-94a7-11eb-8c4c-dca2663dabe4.jpg,640,480,you,246,206,419,415
no.0eeaf2bf-9701-11eb-9e41-dca2663dabe4.jpg,640,480,no,322,183,459,422
when.4066e0a2-95bf-11eb-a446-dca2663dabe4.jpg,640,480,when,177,233,355,423
walk.b821d72f-9a23-11eb-8ff4-dca2663dabe4.jpg,640,480,walk,189,201,474,391
mom.84cf22d9-93b5-11eb-99ca-dca2663dabe4.jpg,640,480,mom,96,127,303,415
friend.161cc309-99e7-11eb-9b26-dca2663dabe4.jpg,640,480,friend,228,227,477,413
wash.e5b72983-9551-11eb-b0a4-dca2663dabe4.jpg,640,480,wash,299,268,407,393
